1688466388524,21858
1688466388519,58375
1688466388919,92058
1688466388719,54647
1688466389352,78307
1688466389752,106001
1688466390152,95095
1688466389552,107039
1688466389952,102320
1688466390352,84730
1688466390552,89157
1688466390752,91864
1688466390952,105862
1688466391195,93912
1688466391395,80521
1688466391595,106686
1688466391795,108156
1688466392195,86464
1688466392395,94419
1688466391995,95709
1688466393125,15742
1688466392787,88926
1688466392987,91477
1688466393187,76751
1688466393587,99271
1688466393387,94497
1688466393787,96435
1688466393987,109624
1688466394187,102080
1688466394387,102053
1688466394587,99602
1688466394987,109007
1688466394787,100697
1688466395508,20061
1688466395349,94318
1688466395549,78277
1688466395749,96325
1688466395949,120885
1688466396149,119761
1688466396349,129122
1688466396549,124136
1688466396749,117232
1688466397149,122579
1688466396949,131740
1688466397349,111357
1688466397836,17678
1688466398036,14011
1688466397633,101052
1688466397833,107600
1688466398033,55633
1688466398233,50437
1688466398433,51592
1688466398633,49357
1688466398833,47196
1688466399033,155024
1688466399233,176613
1688466399433,171646
1688466401689,130981
1688466401889,133283
1688466402089,130007
1688466402289,117640
1688466402489,121888
1688466402689,111594
1688466402889,131879
1688466403089,96010
1688466403289,91086
1688466403689,99560
1688466403889,98677
1688466403489,99615
1688466405897,48774
1688466405697,32213
1688466406097,106512
1688466406297,94474
1688466406497,98413
1688466406697,95652
1688466407097,27725
1688466406897,94612
1688466407297,14928
1688466407497,13581
1688466407697,14197
1688466407897,27948
1688466408097,108615
1688466408297,116236
1688466408497,110843
1688466408697,114579
1688466408897,122288
1688466409819,92867
1688466410019,104874
1688466410219,99333
1688466410419,102328
1688466410619,99943
1688466410819,100188
1688466411019,105830
1688466411219,89595
1688466411419,96188
1688466411619,100416
1688466412019,120729
1688466411819,91224
1688466413843,74066
1688466414043,124704
1688466414243,133112
1688466414643,128590
1688466414443,127782
1688466414843,136196
1688466415043,119783
1688466415243,97584
1688466415443,103070
1688466415643,96868
1688466415843,105455
1688466417628,69793
1688466417828,92960
1688466418028,84953
1688466418228,62985
1688466418428,60924
1688466418628,66308
1688466418828,65559
1688466419028,68995
1688466419228,50936
1688466419428,50596
1688466419628,56757
1688466419828,53920
1688466420028,66811
1688466420228,59818
1688466420428,66001
1688466421809,76785
1688466422009,152289
1688466422209,146785
1688466422409,139923
1688466422609,155154
1688466422809,138732
1688466423009,142130
1688466423209,113842
1688466423409,124032
1688466425950,139710
1688466425750,124525
1688466426150,115709
1688466426350,117264
1688466426550,111243
1688466426750,112198
1688466426950,121779
1688466427150,125578
1688466427550,151439
1688466427350,108724
1688466429824,60451
1688466430024,86786
1688466430224,80875
1688466430424,76049
1688466430624,74245
1688466430824,81451
1688466431024,99056
1688466431224,107310
1688466431424,119321
1688466431624,105873
1688466431824,112642
1688466432024,128355
1688466432224,134717
1688466432424,138307
1688466433744,61639
1688466434144,147298
1688466433944,136638
1688466434344,133055
1688466434544,140468
1688466434744,137196
1688466434944,140472
1688466435144,136572
1688466435344,145170
1688466437659,80494
1688466437859,139529
1688466438059,129290
1688466438259,120098
1688466438659,120438
1688466438459,132574
1688466438859,115863
1688466439059,136389
1688466441886,92895
1688466442086,133558
1688466442286,136190
1688466442486,131639
1688466442686,141996
1688466442886,138274
1688466443086,145789
1688466443286,134579
1688466443486,133857
1688466445827,63287
1688466446027,128689
1688466446227,111135
1688466446427,112261
1688466446627,104597
1688466446827,107369
1688466447027,112242
1688466447227,122989
1688466447427,112376
1688466447627,112926
1688466447827,109714
1688466448027,115859
1688466448227,113732
1688466449621,44258
1688466449821,79355
1688466450021,106148
1688466450221,140835
1688466450421,129398
1688466450621,138855
1688466450821,138028
1688466451021,117248
1688466451221,75535
1688466451421,82612
