1688463140607,3793143
1688463140807,837047
1688463141007,823828
1688463141207,770967
1688463144558,144700
1688463144758,867222
1688463144958,856029
1688463145158,1002436
1688463145358,899760
1688463145558,880641
1688463148373,40999
1688463151573,20781
1688463151773,5136
1688463151973,13609
1688463152373,222862
1688463152173,94149
1688463152573,265698
1688463152973,487527
1688463152773,214882
1688463153173,349674
1688463153373,333626
1688463148573,4453
1688463153573,398422
1688463148773,93559
1688463148973,242530
1688463149173,449886
1688463149373,207928
1688463149573,168034
1688463149773,205351
1688463149973,236707
1688463150173,218966
1688463150373,429664
1688463150573,286813
1688463150773,122154
1688463150973,279794
1688463151173,73063
1688463151373,15916
1688463154575,431
1688463154775,-20801
1688463154116,141198
1688463154316,143078
1688463154516,93930
1688463154716,38186
1688463154916,192160
1688463155116,642078
1688463155316,528585
1688463155516,574452
1688463155716,622599
1688463155916,530446
1688463156116,649104
1688463156316,1045236
1688463156516,658863
1688463157018,503457
1688463157218,689249
1688463157418,781903
1688463157618,767111
1688463157818,1063746
1688463158018,971777
1688463158218,671199
1688463160575,317010
1688463161975,546961
1688463162175,620140
1688463162375,517660
1688463162575,465838
1688463160775,633129
1688463160975,664908
1688463161175,436207
1688463161375,424472
1688463161575,643950
1688463161775,388536
1688463164415,160899
1688463164615,934566
1688463164815,1024354
1688463165015,966251
1688463165215,865661
1688463165415,1013098
1688463165615,1131225
1688463168544,595699
1688463168944,1333084
1688463168744,1284360
1688463169144,972855
1688463172613,552738
1688463172813,1473178
1688463173013,1370545
1688463173213,1212620
1688463173413,1369153
1688463176391,1320134
1688463176191,578916
1688463176591,1230915
1688463176791,1061232
1688463176991,1108761
1688463177191,1064694
1688463180486,277730
1688463180686,1165410
1688463180886,1456409
1688463181086,1269607
1688463181286,1312093
1688463184299,571200
1688463184499,1754571
1688463184699,1585230
1688463188158,240041
1688463188358,1506252
1688463188558,1399290
1688463188758,1333731
1688463192203,836153
1688463192403,1531323
1688463192603,1335070
1688463192803,1464737
1688463196229,955480
1688463196429,1381310
1688463196629,1498064
1688463196829,1455375
1688463200268,398714
1688463200468,1554272
1688463200668,1283249
1688463200868,1169476
1688463201068,1317423
1688463204475,758619
1688463204675,1715408
1688463204875,1739854
1688463205075,1649445
1688463208595,1799670
1688463208395,1134917
1688463208795,1938861
1688463212702,812372
1688463212902,1574931
1688463213102,1555833
1688463216514,438774
1688463216714,1240193
1688463216914,1465493
1688463217114,1228783
1688463217314,1567108
1688463220702,925614
1688463220902,1868043
1688463221102,1690695
1688463224478,771804
1688463224678,1656938
1688463224878,1516003
1688463225278,1572080
1688463225078,1324357
1688463228626,417312
1688463228826,1334770
1688463229026,1142552
1688463229226,1552409
